"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"144","Love the red lanterns in #liverpool ... plus the sun makes for great  #photographs #inspiration #art #shadows… https://t.co/TqT5uw6C13",FALSE,2,NA,2018-02-25 10:13:32,TRUE,NA,"967704106994487297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindseyemoran",1,FALSE,FALSE,NA,NA
"145","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 10:12:26,FALSE,NA,"967703827255349248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","madalyndornfel3",1437,TRUE,FALSE,NA,NA
"146","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 10:12:05,FALSE,NA,"967703739988676608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cherrienupatai5",1437,TRUE,FALSE,NA,NA
"147","Chinese New Year 2018 
First Chinatown | Commissioner Street | Johannesburg | South Africa 
#chinesenewyear… https://t.co/B9YrZV4x6k",FALSE,0,NA,2018-02-25 10:11:17,TRUE,NA,"967703539152801792",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kinkychinkie",0,FALSE,FALSE,NA,NA
"148","RT @ShenYun: Did you know that #ChineseNewYear celebrations traditionally last for 15 days? Hurry and find some dumplings if you haven't al…",FALSE,0,NA,2018-02-25 10:08:36,FALSE,NA,"967702864322637825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilyblossoml",4,TRUE,FALSE,NA,NA
"149","RT @XHNews: Warm Current - Inside Xi Jinping's schedule for #ChineseNewYear #SpringFestival #XiJinping https://t.co/omqHiifZzu",FALSE,0,NA,2018-02-25 10:08:31,FALSE,NA,"967702841807679488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NSaebgjan",841,TRUE,FALSE,NA,NA
"150","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 10:06:56,FALSE,NA,"967702446364532738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carmellagazsy21",1437,TRUE,FALSE,NA,NA
"151","RT @ArcBlock_io: Happy Chinese New Year! Look forward to a prosperous future! #arcblock #ChineseNewYear https://t.co/lSOVFGopgs",FALSE,0,NA,2018-02-25 10:06:49,FALSE,NA,"967702415662198784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","devzanderNO",99,TRUE,FALSE,NA,NA
"152","RT @YoshikiOfficial: Happy #ChineseNewYear #2018 !! #<U+65B0><U+5E74><U+5FEB><U+4E50> 
#kungheifatchoi 
#fbf #YoshikiClassical show in #HongKong
https://t.co/DHrvLgyYK…",FALSE,0,NA,2018-02-25 10:06:29,FALSE,NA,"967702332224892930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snowibu",1061,TRUE,FALSE,NA,NA
"153","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 10:04:07,FALSE,NA,"967701737875345408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariahgoude934",1437,TRUE,FALSE,NA,NA
"154","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 10:03:20,FALSE,NA,"967701539388297216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eloisstoltenbe6",1437,TRUE,FALSE,NA,NA
"155","RT @Ihsaan_Haffo: Some slow motion action from crazy fireworks at #Chinesenewyear celebrations in #Joburg old China Town <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>: @Ihsaan_Haffo h…",FALSE,0,NA,2018-02-25 10:01:40,FALSE,NA,"967701117302984704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barrybateman",2,TRUE,FALSE,NA,NA
"156","RT @BTSpotlight: 180215
#ChineseNewYear        #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt
#BTS #Wallpaper #V #<U+AE40><U+D0DC><U+D615> https://t.co/r01iUzSRSh",FALSE,0,NA,2018-02-25 10:00:57,FALSE,NA,"967700938512191488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Augeni14",23,TRUE,FALSE,NA,NA
"157","@DunneCrescenzi are #chinesenewyear ready! Don't miss the celebrations #yearofthedog #KildareVillage;… https://t.co/N7sBTuaUg9",FALSE,0,"DunneCrescenzi",2018-02-25 10:00:02,TRUE,NA,"967700708119072768","40290197","<a href=""https://locowise.com"" rel=""nofollow"">Locowise Analytics</a>","KildareVillage",0,FALSE,FALSE,NA,NA
"158","<ed><U+00A0><U+00BC><ed><U+00BE><U+0087><ed><U+00A0><U+00BC><ed><U+00BE><U+0086><U+231A><U+FE0F>Ready, aim, FIREWORKS!
Sunday:
11:45 - 12:00
14:45 - 15:05
18:30 - 18:45
22:45 - 23:10

Monday:
03:30 - 03:50
0… https://t.co/bWeFgKffzR",FALSE,3,NA,2018-02-25 10:00:02,TRUE,NA,"967700707720777729",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoodgameBigFarm",0,FALSE,FALSE,NA,NA
"159","Love, love, love! Spend the #ChineseNewYear season with the people you love and the foods you love. <U+2764><U+FE0F> https://t.co/mkcBweHCDT",FALSE,2,NA,2018-02-25 10:00:01,FALSE,NA,"967700702616346624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LeeKumKeeEurope",0,FALSE,FALSE,NA,NA
"160","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:59:15,FALSE,NA,"967700512719085568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ocaoahxdfufkb17",1437,TRUE,FALSE,NA,NA
"161","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:57:57,FALSE,NA,"967700182111608832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AlissaKetcher1",1437,TRUE,FALSE,NA,NA
"162","RT @Bantibro: @SatlokChannel #IstismarDegilCinayet ""Deniz Yücel"" #ChineseNewYear ""God's Plan""

To Know.. who is god..?? Where he live.. mus…",FALSE,0,NA,2018-02-25 09:56:30,FALSE,NA,"967699817974579200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhagatS51308130",160,TRUE,FALSE,NA,NA
"163","Some slow motion action from crazy fireworks at #Chinesenewyear celebrations in #Joburg old China Town <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>:… https://t.co/2AuGjgkB3q",FALSE,2,NA,2018-02-25 09:56:03,TRUE,NA,"967699706146164736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ihsaan_Haffo",2,FALSE,FALSE,NA,NA
"164","RT @WhiteHouseAAPI: <U+606D><U+559C><U+53D1><U+8D22>!<U+795D><U+5927><U+5BB6><U+65B0><U+5E74><U+5FEB><U+4E50>!#<U+6625><U+8282> #<U+65B0><U+5E74> #WHIAAPI #LNY #ChineseNewYear #LunarNewYear",FALSE,0,NA,2018-02-25 09:55:37,FALSE,NA,"967699597375057921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jabedmiah1984",2,TRUE,FALSE,NA,NA
"165","Yee's Hung Ga Kung Fu Demonstation Chinese New Year on Bayard St https://t.co/Ir5aoQDcQ9 #YeesHungGa  #Chinatown… https://t.co/IkQieepvWX",FALSE,0,NA,2018-02-25 09:55:36,TRUE,NA,"967699592753172482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bachatero1966",0,FALSE,FALSE,NA,NA
"166","RT @CyberHound6St: To celebrate #ChineseNewYear 2018, Year of the Dog, we are running a #competition.
We have 6 wireless charging pads to #…",FALSE,0,NA,2018-02-25 09:55:15,FALSE,NA,"967699502667677696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellenrichardz",9,TRUE,FALSE,NA,NA
"167","RT @WhiteHouseAAPI: <U+606D><U+559C><U+767C><U+8CA1>!<U+795D><U+5927><U+5BB6><U+65B0><U+5E74><U+5FEB><U+6A02>! #<U+6625><U+7BC0> #<U+65B0><U+5E74> #WHIAAPI #LNY #ChineseNewYear #LunarNewYear",FALSE,0,NA,2018-02-25 09:55:15,FALSE,NA,"967699502533459968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jabedmiah1984",4,TRUE,FALSE,NA,NA
"168","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:52:42,FALSE,NA,"967698862453460992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","versiegrimm2745",1437,TRUE,FALSE,NA,NA
"169","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:51:45,FALSE,NA,"967698621641748480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelinehiga271",1437,TRUE,FALSE,NA,NA
"170","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:48:56,FALSE,NA,"967697914637139968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samiragrimes141",1437,TRUE,FALSE,NA,NA
"171","On profite du nouvel an chinois pour vous souhaiter une bonne année sous le signe du chien : généreux, persévérant… https://t.co/ieRQaH06VG",FALSE,2,NA,2018-02-25 09:47:38,TRUE,NA,"967697585900343296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goo_ltd",0,FALSE,FALSE,NA,NA
"172","RT @XHNews: Warm Current - Inside Xi Jinping's schedule for #ChineseNewYear #SpringFestival #XiJinping https://t.co/omqHiifZzu",FALSE,0,NA,2018-02-25 09:47:20,FALSE,NA,"967697510436429825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djloyceNG",841,TRUE,FALSE,NA,NA
"173","RT @MossFarmBB: THROWBACK to our Heidi since it's #ChineseNewYear #YearOfTheDog #Dogs #Cheshire https://t.co/AoOoT23WRd",FALSE,0,NA,2018-02-25 09:46:00,FALSE,NA,"967697177437929472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoMagazine1",2,TRUE,FALSE,NA,NA
"174","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:45:36,FALSE,NA,"967697076371972096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alisonbent2617",1437,TRUE,FALSE,NA,NA
"175","RT @eastlea_school: More from our #ChineseNewYear celebrations https://t.co/NVVtVVSPsH",FALSE,0,NA,2018-02-25 09:45:15,FALSE,NA,"967696987511513088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephenGillatt1",3,TRUE,FALSE,NA,NA
"176","Great evening @YorkMansionHse celebrating #ChineseNewYear with the Deputy Consul General @CityofYork  @MakeItYork… https://t.co/ROyM5mzBcz",FALSE,1,NA,2018-02-25 09:45:02,TRUE,NA,"967696932134178817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DandWLibDems",0,FALSE,FALSE,NA,NA
"177","Cutie #doggy under the #money #tree .
#ChineseNewYear #myviewrightnow #YearoftheDog @ Manila… https://t.co/7bpoW87ZS5",FALSE,0,NA,2018-02-25 09:43:18,FALSE,NA,"967696496891170816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","karenkristie",0,FALSE,FALSE,"121.01854563","14.52056939"
"178","RT @XHSports: Dragon dancing, a prevailing way of celebrating #ChineseNewYear among Miao ethnic group in Tongren city, Guizhou province htt…",FALSE,0,NA,2018-02-25 09:42:22,FALSE,NA,"967696260525383680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maman2011",26,TRUE,FALSE,NA,NA
"179","RT @kourtneelynne: #ad Celebrate #ChineseNewYear  Year of the dog with an #asianmeal of #FriedRice from @LingLingPanda 
#IC #LingLingAsianF…",FALSE,0,NA,2018-02-25 09:42:08,FALSE,NA,"967696204317380608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DisneyDream717",93,TRUE,FALSE,NA,NA
"180","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:41:34,FALSE,NA,"967696059974725632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgbslnoijevs121",1437,TRUE,FALSE,NA,NA
"181","RT @VisitStoke: What a beautiful day to celebrate #ChineseNewYear - have a great time if you’re off to @PotteriesMuseum today - it’s sounds…",FALSE,0,NA,2018-02-25 09:40:44,FALSE,NA,"967695852679639042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emily_bagnall",2,TRUE,FALSE,NA,NA
"182","RT @visitlondon: Happy Monday!

Who saw the #ChineseNewYear celebrations in London? <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00AE>

What an incredible atmosphere to welcome in the #Ye…",FALSE,0,NA,2018-02-25 09:40:37,FALSE,NA,"967695820316389376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","londondiary12",51,TRUE,FALSE,NA,NA
"183","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:40:10,FALSE,NA,"967695708995424258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","higginsearline2",1437,TRUE,FALSE,NA,NA
"184","Successful Chinese new year event

For more information
sales@jumeirahluxuryliving.com
+971 52 688 8647… https://t.co/5sTlWEur28",FALSE,0,NA,2018-02-25 09:38:56,TRUE,NA,"967695398335844352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jumeirah_luxury",0,FALSE,FALSE,NA,NA
"185","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:37:41,FALSE,NA,"967695081972076544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mendybernard194",1437,TRUE,FALSE,NA,NA
"186","RT @campaignforleo: Very enjoyable visit to the #ChineseNewYear festival in Dublin’s chq. Better take the scarf off before the match though…",FALSE,0,NA,2018-02-25 09:37:36,FALSE,NA,"967695061373849601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slattry",45,TRUE,FALSE,NA,NA
"187","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:36:53,FALSE,NA,"967694880876191744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmjggbwpxsx1593",1437,TRUE,FALSE,NA,NA
"188","RT @XHNews: Warm Current - Inside Xi Jinping's schedule for #ChineseNewYear #SpringFestival #XiJinping https://t.co/omqHiifZzu",FALSE,0,NA,2018-02-25 09:36:10,FALSE,NA,"967694701439672320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Raha940821",841,TRUE,FALSE,NA,NA
"189","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:35:29,FALSE,NA,"967694529699688449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KrystenLimbert2",1437,TRUE,FALSE,NA,NA
"190","Wonderful Chinese New Year <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> #lunarnewyear #chinesenewyear #eastwood #sydney #sydneylocal… https://t.co/dczlnxaXJ4",FALSE,0,NA,2018-02-25 09:35:05,FALSE,NA,"967694428726013952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","andybrownest",0,FALSE,FALSE,NA,NA
"191","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:34:10,FALSE,NA,"967694198202929152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petrov_kelsey",1437,TRUE,FALSE,NA,NA
"192","RT @DanielBiss: Great to celebrate the #ChineseNewYear with @cmaachicago this morning. Happy year of the dog! https://t.co/PyUfKKSZBn",FALSE,0,NA,2018-02-25 09:33:17,FALSE,NA,"967693976642859008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","llarks",11,TRUE,FALSE,NA,NA
"193","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:33:16,FALSE,NA,"967693973887229952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","VerniceMascari1",1437,TRUE,FALSE,NA,NA
"194","RT @10DowningStreet: I hope everyone celebrating #ChineseNewYear has a very prosperous and peaceful year of the Dog <U+65B0><U+6625><U+5FEB><U+4E50> — Prime Minister @…",FALSE,0,NA,2018-02-25 09:33:05,FALSE,NA,"967693927334658048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ameba_linker",539,TRUE,FALSE,NA,NA
"195","RT @BiologistDan: It's not a very good #ChineseNewYear for this #Rhino calf. Her mother killed for a horn that has NO MEDICINAL VALUE! http…",FALSE,0,NA,2018-02-25 09:31:26,FALSE,NA,"967693510618112000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DEVIL_in_daSKYZ",369,TRUE,FALSE,NA,NA
"196","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:31:16,FALSE,NA,"967693470625394688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","janellavalenz10",1437,TRUE,FALSE,NA,NA
"197","RT @Earth_Pics: Happy #ChineseNewYear <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> Today marks the start of a lunar new year, with celebrations lasting for over two weeks! 2018 is t…",FALSE,0,NA,2018-02-25 09:29:16,FALSE,NA,"967692966482464768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZICOSER",340,TRUE,FALSE,NA,NA
"198","#NightShot #chinesenewyear #red #sydneyharbourbridge #circularquay #shotongalaxy #s8 #proMode @… https://t.co/CU5YZ5NfnH",FALSE,0,NA,2018-02-25 09:27:50,FALSE,NA,"967692604308643840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SagarSatyal",0,FALSE,FALSE,"151.07936951","-33.9114215"
"199","RT @RobotechNews: Happy #ChineseNewYear https://t.co/UVRTojNYIk",FALSE,0,NA,2018-02-25 09:27:34,FALSE,NA,"967692538621583362",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Misa_Ichijou",55,TRUE,FALSE,NA,NA
"200","@HBOAsia Your showing of ""The Red Turtle"" during #ChineseNewYear is a sly way to diss #Chinese viewers everywhere !… https://t.co/GmYWYiCtz4",FALSE,0,"HBOAsia",2018-02-25 09:27:06,TRUE,"964318425307693057","967692420862246913","15685301","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","luncheonham",0,FALSE,FALSE,NA,NA
"201","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:25:33,FALSE,NA,"967692028430704640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vilma_nucic",1437,TRUE,FALSE,NA,NA
"202","RT @Mayoral_Borja: <U+65B0><U+5E74><U+5FEB><U+4E50> <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BD><ed><U+00B0><U+0095>
#ChineseNewYear #YearOfTheDog https://t.co/JcDmbavgCC",FALSE,0,NA,2018-02-25 09:21:47,FALSE,NA,"967691082048987136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Shishkova7",66,TRUE,FALSE,NA,NA
"203","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:21:43,FALSE,NA,"967691067251417089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ounqinzee91",1437,TRUE,FALSE,NA,NA
"204","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:21:42,FALSE,NA,"967691059290570752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaganGillum2",1437,TRUE,FALSE,NA,NA
"205","What a beautiful day to celebrate #ChineseNewYear - have a great time if you’re off to @PotteriesMuseum today - it’… https://t.co/PnWQFy5Z6F",FALSE,2,NA,2018-02-25 09:21:14,TRUE,NA,"967690942831583232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VisitStoke",2,FALSE,FALSE,NA,NA
"206","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:21:07,FALSE,NA,"967690912611512320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ionemccomas905",1437,TRUE,FALSE,NA,NA
"207","RT @let_zephyrspin: Year of the Dog. First Chinatown. Johannesburg. February, 2018. 
#afp #reportage #reportagespotlight #chinesenewyear #y…",FALSE,0,NA,2018-02-25 09:20:39,FALSE,NA,"967690795447922688",NA,"<a href=""https://quadlingskye.wixsite.com/skyequadling"" rel=""nofollow"">Bot number 3</a>","_____Skye",1,TRUE,FALSE,NA,NA
"208","RT @let_zephyrspin: Year of the Dog. First Chinatown. Johannesburg. February, 2018. 
#afp #reportage #reportagespotlight #chinesenewyear #y…",FALSE,0,NA,2018-02-25 09:20:36,FALSE,NA,"967690785612320768",NA,"<a href=""https://quadlingskye.wixsite.com/skyequadling"" rel=""nofollow"">Bot number 3</a>","_____Skye",1,TRUE,FALSE,NA,NA
"209","RT @mommymakestime: Did you celebrate #ChineseNewYear? It's the #YearOfTheDog and we had a blast celebrating with my preschool class and le…",FALSE,0,NA,2018-02-25 09:18:11,FALSE,NA,"967690177933017088",NA,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>","IMVoyager",17,TRUE,FALSE,NA,NA
"210","Madrid, desfile del Año Nuevo Chino 2018.

#madrid #chino #china #añonuevochino #newyear #2018 #chinesenewyear #dog… https://t.co/OW000VJERE",FALSE,0,NA,2018-02-25 09:17:38,TRUE,NA,"967690037340135424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","libreriajavier",0,FALSE,FALSE,NA,NA
"211","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:13:54,FALSE,NA,"967689100173152256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eulaliaday57",1437,TRUE,FALSE,NA,NA
"212","RT @AshishJThakkar: <U+65B0><U+5E74><U+5FEB><U+4E50>  
Happy Lunar New Year! #YearOfTheDog 
#LunarNewYear2018
#ChineseNewYear",FALSE,0,NA,2018-02-25 09:12:48,FALSE,NA,"967688822606712832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","risashih38",1437,TRUE,FALSE,NA,NA
"213","However... @sfgov and @Uber_SF you suck. Thanks for the heads up on the massive parade and zero ability to get a ri… https://t.co/1R8rv49iI6",FALSE,0,NA,2018-02-25 09:12:19,TRUE,NA,"967688699390521344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beccariggs",0,FALSE,FALSE,NA,NA
"214","RT @WCCLibraries: A great family party to celebrate the #ChineseNewYear today Sunday 25 Feb, 2.30pm to 3.30pm. Crafts, games and entertainm…",FALSE,0,NA,2018-02-25 09:10:59,FALSE,NA,"967688363422765056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","procartoonists",1,TRUE,FALSE,NA,NA
"215","RT @DanielBiss: Great to celebrate the #ChineseNewYear with @cmaachicago this morning. Happy year of the dog! https://t.co/PyUfKKSZBn",FALSE,0,NA,2018-02-25 09:10:30,FALSE,NA,"967688241926361088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaywardWinifred",11,TRUE,FALSE,NA,NA
